,datetime,temperature,timestamp,korea_electricity
85,2018-01-04 13:00,0.5880715229069367,1515070800.0,74987.35894320339
86,2018-01-04 14:00,0.9215889564635911,1515074400.0,75627.90892412335
87,2018-01-04 15:00,1.0399315643155584,1515078000.0,76165.61030418023
88,2018-01-04 16:00,0.863631505039534,1515081600.0,76366.2751728902
89,2018-01-04 17:00,0.5311256346321591,1515085200.0,75795.92434602208
90,2018-01-04 18:00,0.1721465183313237,1515088800.0,74260.79629832009
91,2018-01-04 19:00,-0.12070473891406011,1515092400.0,72076.33856904063
92,2018-01-04 20:00,-0.30233620656636034,1515096000.0,69787.59937789048
93,2018-01-04 21:00,-0.41711428343213885,1515099600.0,67985.93526926759
94,2018-01-04 22:00,-0.4857667479068911,1515103200.0,66973.85488903645
95,2018-01-04 23:00,-0.5344556069739352,1515106800.0,66110.27446907389
96,2018-01-05 00:00,-0.5964069309564575,1515110400.0,64756.43955884928
97,2018-01-05 01:00,-0.6533186046806481,1515114000.0,63541.2843276766
98,2018-01-05 02:00,-0.679819883225115,1515117600.0,62995.55308703997
99,2018-01-05 03:00,-0.7130815455657777,1515121200.0,62972.90016429119
100,2018-01-05 04:00,-0.7997565068501804,1515124800.0,63506.49214280339
101,2018-01-05 05:00,-0.8860899438553332,1515128400.0,64801.144038426944
102,2018-01-05 06:00,-0.8827829294646791,1515132000.0,66959.76585062643
103,2018-01-05 07:00,-0.715066872930551,1515135600.0,70026.91600096892
104,2018-01-05 08:00,-0.28796301440453165,1515139200.0,73430.70977616933
105,2018-01-05 09:00,0.40147952488460714,1515142800.0,75661.98904857907
106,2018-01-05 10:00,1.1631274122312116,1515146400.0,75898.63913666373
107,2018-01-05 11:00,1.8029275270787797,1515150000.0,74582.27972244055
108,2018-01-05 12:00,2.446833800872933,1515153600.0,73042.71024346643
109,2018-01-05 13:00,3.1914943960394604,1515157200.0,72551.44784964582
110,2018-01-05 14:00,3.7839646802480305,1515160800.0,72825.51219273907
111,2018-01-05 15:00,3.9682278839365104,1515164400.0,73244.15763136656
112,2018-01-05 16:00,3.652081364044468,1515168000.0,73589.72870228664
113,2018-01-05 17:00,3.0933986062446666,1515171600.0,73305.22857595418
114,2018-01-05 18:00,2.630651954724245,1515175200.0,72071.79830288269
115,2018-01-05 19:00,2.2810279956807378,1515178800.0,70225.85718042137
116,2018-01-05 20:00,1.9749240037052083,1515182400.0,68359.52756197513
117,2018-01-05 21:00,1.7388435807512845,1515186000.0,66960.71379281263
118,2018-01-05 22:00,1.6624405322618743,1515189600.0,66231.35091280051
119,2018-01-05 23:00,1.7086818570538984,1515193200.0,65545.40342473245
120,2018-01-06 00:00,1.732035301786504,1515196800.0,64141.406802171165
121,2018-01-06 01:00,1.7301914027176581,1515200400.0,62485.88951146537
122,2018-01-06 02:00,1.7706940627217265,1515204000.0,61323.61730382068
123,2018-01-06 03:00,1.7700921203412308,1515207600.0,60749.46169018107
124,2018-01-06 04:00,1.552215885070943,1515211200.0,60657.898715855226
125,2018-01-06 05:00,0.9867968490139803,1515214800.0,60958.84178494895
126,2018-01-06 06:00,0.22753362651683046,1515218400.0,61564.97414969707
127,2018-01-06 07:00,-0.24765527655393246,1515222000.0,62485.33252289757
128,2018-01-06 08:00,-0.018253846233713178,1515225600.0,63458.98882367693
129,2018-01-06 09:00,0.9569764587114526,1515229200.0,63943.04173608442
130,2018-01-06 10:00,2.2926427755550804,1515232800.0,63727.84604470064
131,2018-01-06 11:00,3.653054906438558,1515236400.0,62752.931040875075
132,2018-01-06 12:00,4.912556616464905,1515240000.0,61505.85880960988
133,2018-01-06 13:00,5.839019468993553,1515243600.0,60814.844099273694
134,2018-01-06 14:00,6.224104780699957,1515247200.0,60608.62314625879
135,2018-01-06 15:00,6.117023323228656,1515250800.0,60625.45274862432
136,2018-01-06 16:00,5.648102944773974,1515254400.0,60983.47859823831
137,2018-01-06 17:00,4.825870942173275,1515258000.0,61553.77162053187
138,2018-01-06 18:00,3.7243398791992894,1515261600.0,61890.15518481463
139,2018-01-06 19:00,2.5868178478205825,1515265200.0,61731.395693188155
140,2018-01-06 20:00,1.6411969721829704,1515268800.0,61324.89883615572
141,2018-01-06 21:00,0.8936194262766348,1515272400.0,61126.770122283415
142,2018-01-06 22:00,0.27735279037572363,1515276000.0,61343.9106733987
143,2018-01-06 23:00,-0.19535349079584996,1515279600.0,61332.21380823269
144,2018-01-07 00:00,-0.55634732062801,1515283200.0,60401.60715133519
145,2018-01-07 01:00,-0.8911788420612912,1515286800.0,59172.29622780327
146,2018-01-07 02:00,-1.2136377788473354,1515290400.0,58426.58435365459
147,2018-01-07 03:00,-1.414964785000341,1515294000.0,58002.664422883776
148,2018-01-07 04:00,-1.4970211236412667,1515297600.0,57544.74438039909
149,2018-01-07 05:00,-1.539834199834306,1515301200.0,57102.13220639674
150,2018-01-07 06:00,-1.4982585301743532,1515304800.0,56804.435745099276
151,2018-01-07 07:00,-1.3139799459652495,1515308400.0,56629.41783549074
152,2018-01-07 08:00,-0.9389191941586514,1515312000.0,56588.619371032335
153,2018-01-07 09:00,-0.33792598323898565,1515315600.0,56739.21172262036
154,2018-01-07 10:00,0.4553276868059234,1515319200.0,56979.13178923102
155,2018-01-07 11:00,1.3963143109322225,1515322800.0,57057.01466803572
156,2018-01-07 12:00,2.4022615373251277,1515326400.0,56978.61271724537
157,2018-01-07 13:00,3.5165760457883426,1515330000.0,56927.057636924714
158,2018-01-07 14:00,4.75933541217702,1515333600.0,57069.684315894025
159,2018-01-07 15:00,5.769733092023953,1515337200.0,57553.121147196776
160,2018-01-07 16:00,6.281832258020763,1515340800.0,58285.1761266783
161,2018-01-07 17:00,6.382733401186524,1515344400.0,59059.309664868604
162,2018-01-07 18:00,6.249025872015318,1515348000.0,59586.01378856287
163,2018-01-07 19:00,6.0438218661126335,1515351600.0,59614.748959727774
164,2018-01-07 20:00,5.689692066302284,1515355200.0,59350.80586276883
165,2018-01-07 21:00,5.110713840346536,1515358800.0,59208.340082742936
166,2018-01-07 22:00,4.581827962338261,1515362400.0,59263.49374549755
167,2018-01-07 23:00,4.307974572229647,1515366000.0,58946.786122423124
168,2018-01-08 00:00,4.220631747091405,1515369600.0,57975.219407422825
169,2018-01-08 01:00,4.162227077134426,1515373200.0,57058.53162318064
170,2018-01-08 02:00,4.050841983430915,1515376800.0,56700.18233435816
171,2018-01-08 03:00,3.9757029392452843,1515380400.0,56928.843277383625
172,2018-01-08 04:00,4.006745082423591,1515384000.0,57844.83698874968
173,2018-01-08 05:00,4.082312980854034,1515387600.0,59508.73808543591
174,2018-01-08 06:00,4.062942847370585,1515391200.0,62067.64980510168
175,2018-01-08 07:00,3.8513359084473997,1515394800.0,66029.6640324717
176,2018-01-08 08:00,3.6065376381968695,1515398400.0,70948.25775357481
177,2018-01-08 09:00,3.6163646462665486,1515402000.0,74825.26703111357
178,2018-01-08 10:00,3.929665406784901,1515405600.0,76487.83726449253
179,2018-01-08 11:00,4.2845749627801215,1515409200.0,76249.65719665325
180,2018-01-08 12:00,4.442523907519281,1515412800.0,75414.71396342473
181,2018-01-08 13:00,4.449726537430906,1515416400.0,75307.78002117277
182,2018-01-08 14:00,4.316285284518087,1515420000.0,75593.65597223071
183,2018-01-08 15:00,3.9952953393160833,1515423600.0,75641.38945318031
184,2018-01-08 16:00,3.6677066218267287,1515427200.0,75385.9633009125
185,2018-01-08 17:00,3.435083431034688,1515430800.0,74473.84965608994
186,2018-01-08 18:00,3.181538212380544,1515434400.0,72750.34387544385
187,2018-01-08 19:00,2.867033349881651,1515438000.0,70619.06151556279
188,2018-01-08 20:00,2.716679842343349,1515441600.0,68571.18259786577
189,2018-01-08 21:00,2.8351771014549936,1515445200.0,67002.68507015823
190,2018-01-08 22:00,2.9328837151389315,1515448800.0,66160.72971988947
191,2018-01-08 23:00,2.7961924873215764,1515452400.0,65420.25979304263
192,2018-01-09 00:00,2.408705264063793,1515456000.0,64081.991041566806
193,2018-01-09 01:00,1.7178423448127211,1515459600.0,62769.815933620506
194,2018-01-09 02:00,0.9117448327467387,1515463200.0,62175.4387481117
195,2018-01-09 03:00,0.2974460652431899,1515466800.0,62259.14804534477
196,2018-01-09 04:00,-0.2503046977377663,1515470400.0,62977.78303396166
197,2018-01-09 05:00,-0.7634177499157215,1515474000.0,64438.667562727576
198,2018-01-09 06:00,-1.049895015664102,1515477600.0,66714.54998545322
199,2018-01-09 07:00,-1.055704383361863,1515481200.0,69940.52261145465
200,2018-01-09 08:00,-0.8240591717611442,1515484800.0,73703.25602971447
201,2018-01-09 09:00,-0.6261594322657286,1515488400.0,76572.20792992563
202,2018-01-09 10:00,-0.46495099705034537,1515492000.0,77581.7672530141
203,2018-01-09 11:00,-0.14938747446443235,1515495600.0,76894.3321043966
204,2018-01-09 12:00,0.20210025925341696,1515499200.0,75732.99129692098
205,2018-01-09 13:00,0.4162735000502883,1515502800.0,75411.28096688248
206,2018-01-09 14:00,0.4428815196253376,1515506400.0,75648.21419313965
207,2018-01-09 15:00,0.31924481226911694,1515510000.0,75871.68515731652
208,2018-01-09 16:00,0.11740569832228062,1515513600.0,76004.35368830351
209,2018-01-09 17:00,-0.024955046042793905,1515517200.0,75593.673381773
210,2018-01-09 18:00,-0.09712257617172869,1515520800.0,74273.48707692005
211,2018-01-09 19:00,-0.16525422233524442,1515524400.0,72250.31325000858
212,2018-01-09 20:00,-0.18465132839889292,1515528000.0,70093.42390944349
213,2018-01-09 21:00,-0.1825203380463086,1515531600.0,68394.26928732639
214,2018-01-09 22:00,-0.2610675598242071,1515535200.0,67439.63309613317
215,2018-01-09 23:00,-0.3551381767974766,1515538800.0,66579.72654085263
216,2018-01-10 00:00,-0.3862854554903016,1515542400.0,65068.747611600906
217,2018-01-10 01:00,-0.4332617505443072,1515546000.0,63576.071478603924
218,2018-01-10 02:00,-0.4918260036253696,1515549600.0,62931.69811418375
219,2018-01-10 03:00,-0.5389253829615086,1515553200.0,63056.754721138925
220,2018-01-10 04:00,-0.6055565494659063,1515556800.0,63820.14689983213
221,2018-01-10 05:00,-0.7501115118881846,1515560400.0,65363.91629190365
222,2018-01-10 06:00,-1.0000181237510057,1515564000.0,67708.21160077315
223,2018-01-10 07:00,-1.3200803177159963,1515567600.0,70805.48131418994
224,2018-01-10 08:00,-1.808567553578122,1515571200.0,74325.36174150201
225,2018-01-10 09:00,-2.4142669102969307,1515574800.0,77125.41258277786
226,2018-01-10 10:00,-2.8295865965177343,1515578400.0,78229.00229189591
227,2018-01-10 11:00,-3.0409489728334265,1515582000.0,77595.6765117826
228,2018-01-10 12:00,-3.134421106674005,1515585600.0,76462.96518244223
229,2018-01-10 13:00,-3.20604223436262,1515589200.0,76266.2325206337
230,2018-01-10 14:00,-3.42639854284607,1515592800.0,76660.06245865847
231,2018-01-10 15:00,-3.613651371212274,1515596400.0,76943.27599962962
232,2018-01-10 16:00,-3.679791333640453,1515600000.0,76941.94900798713
233,2018-01-10 17:00,-3.7877167169602726,1515603600.0,76242.87836991994
234,2018-01-10 18:00,-3.9134786086069067,1515607200.0,74752.62481372533
235,2018-01-10 19:00,-3.988015478597023,1515610800.0,72868.76978039756
236,2018-01-10 20:00,-4.045742820116474,1515614400.0,71071.74419819948
237,2018-01-10 21:00,-4.167629189036497,1515618000.0,69746.02230573598
238,2018-01-10 22:00,-4.384372477171881,1515621600.0,69058.7526354497
239,2018-01-10 23:00,-4.649326712928792,1515625200.0,68395.56655747133
240,2018-01-11 00:00,-4.913336594062616,1515628800.0,67069.21294816028
241,2018-01-11 01:00,-5.160987344316111,1515632400.0,65712.21424043148
242,2018-01-11 02:00,-5.388983898398748,1515636000.0,65109.59289065492
243,2018-01-11 03:00,-5.6015292327559125,1515639600.0,65184.627382410144
244,2018-01-11 04:00,-5.95647979726197,1515643200.0,65822.14144584925
245,2018-01-11 05:00,-6.601039593041126,1515646800.0,67271.88333286422
246,2018-01-11 06:00,-7.317187687051602,1515650400.0,69754.8383823497
247,2018-01-11 07:00,-7.776922639813826,1515654000.0,73063.31827980609
248,2018-01-11 08:00,-7.818573323373149,1515657600.0,76348.68515519223
249,2018-01-11 09:00,-7.395363878657928,1515661200.0,78545.15014153853
250,2018-01-11 10:00,-6.650066067641006,1515664800.0,79342.04989316013
251,2018-01-11 11:00,-5.869795842475778,1515668400.0,78936.91348153829
252,2018-01-11 12:00,-5.152356410810317,1515672000.0,78243.8782590061
253,2018-01-11 13:00,-4.438222088566644,1515675600.0,78347.36294606079
254,2018-01-11 14:00,-3.8127632721693616,1515679200.0,78729.37955119935
255,2018-01-11 15:00,-3.5558570709377326,1515682800.0,78711.50443847344
256,2018-01-11 16:00,-3.86820730970493,1515686400.0,78434.34599040593
257,2018-01-11 17:00,-4.521680907452763,1515690000.0,77860.37762682111
258,2018-01-11 18:00,-5.170499135261856,1515693600.0,76754.37907406926
259,2018-01-11 19:00,-5.672744112295279,1515697200.0,75036.35726406048
260,2018-01-11 20:00,-6.066629731434238,1515700800.0,73034.04737870226
261,2018-01-11 21:00,-6.483840265653567,1515704400.0,71360.24202235624
262,2018-01-11 22:00,-6.913450185062778,1515708000.0,70435.38661137238
263,2018-01-11 23:00,-7.291795215860571,1515711600.0,69656.93539067567
264,2018-01-12 00:00,-7.658632189894984,1515715200.0,68268.91017580639
265,2018-01-12 01:00,-8.002511620552287,1515718800.0,66878.74310978752
266,2018-01-12 02:00,-8.31484877748212,1515722400.0,66210.27802277399
267,2018-01-12 03:00,-8.648012877720525,1515726000.0,66181.23151585243
268,2018-01-12 04:00,-8.978389833824561,1515729600.0,66653.03454651128
269,2018-01-12 05:00,-9.27845630097644,1515733200.0,67757.31364468201
270,2018-01-12 06:00,-9.513240425383096,1515736800.0,69777.69993403456
271,2018-01-12 07:00,-9.591270209067757,1515740400.0,72873.61545717907
272,2018-01-12 08:00,-9.306404751411831,1515744000.0,76266.52215788244
273,2018-01-12 09:00,-8.434416244596846,1515747600.0,78537.54496516973
274,2018-01-12 10:00,-7.154854022877507,1515751200.0,79306.08318185885
275,2018-01-12 11:00,-5.882100069341195,1515754800.0,78944.30286850237
276,2018-01-12 12:00,-4.759565019361078,1515758400.0,78354.77135703209
277,2018-01-12 13:00,-3.7907062198052364,1515762000.0,78472.37188337995
278,2018-01-12 14:00,-3.089332580779266,1515765600.0,78840.9402075157
279,2018-01-12 15:00,-2.7937777550846215,1515769200.0,78955.65308363482
280,2018-01-12 16:00,-2.9804067202454645,1515772800.0,78844.50122810977
281,2018-01-12 17:00,-3.665530300397585,1515776400.0,78108.85751825219
282,2018-01-12 18:00,-4.617892295949584,1515780000.0,76460.86769839215
283,2018-01-12 19:00,-5.3849595986423395,1515783600.0,74242.23677365527
284,2018-01-12 20:00,-5.710150215736632,1515787200.0,72042.81313077564
285,2018-01-12 21:00,-5.804121992396484,1515790800.0,70363.32500847787
286,2018-01-12 22:00,-6.079200693095748,1515794400.0,69486.57884115173
287,2018-01-12 23:00,-6.430301461184069,1515798000.0,68736.0713145177
288,2018-01-13 00:00,-6.508317429189315,1515801600.0,67226.78032712777
289,2018-01-13 01:00,-6.387608965257913,1515805200.0,65464.67734032007
290,2018-01-13 02:00,-6.284585876767192,1515808800.0,64226.795906337815
291,2018-01-13 03:00,-6.3352682933660045,1515812400.0,63563.9432248339
292,2018-01-13 04:00,-6.540613374782374,1515816000.0,63297.267762526644
293,2018-01-13 05:00,-6.6977276644825015,1515819600.0,63283.600214772014
294,2018-01-13 06:00,-6.676329364862372,1515823200.0,63584.18866673852
295,2018-01-13 07:00,-6.516535313355766,1515826800.0,64384.61011732827
296,2018-01-13 08:00,-6.0994130991457425,1515830400.0,65585.16166314985
297,2018-01-13 09:00,-5.190556564206991,1515834000.0,66723.24543461151
298,2018-01-13 10:00,-3.8126085848328324,1515837600.0,67276.88522825352
299,2018-01-13 11:00,-2.2068898814674762,1515841200.0,66790.52779175145
300,2018-01-13 12:00,-0.6459000289614036,1515844800.0,65651.27027481097
301,2018-01-13 13:00,0.7455150520042639,1515848400.0,64801.46122282963
302,2018-01-13 14:00,2.025444287903832,1515852000.0,64305.28789817527
303,2018-01-13 15:00,3.0605411176074506,1515855600.0,63929.821083404124
304,2018-01-13 16:00,3.4792514979173426,1515859200.0,63797.332873502375
305,2018-01-13 17:00,3.1324932645784385,1515862800.0,63904.31928521015
306,2018-01-13 18:00,2.3053339766731793,1515866400.0,63942.47937797548
307,2018-01-13 19:00,1.3453958183558292,1515870000.0,63629.16347300183
308,2018-01-13 20:00,0.4841950624827789,1515873600.0,63118.20907894036
309,2018-01-13 21:00,-0.11865310317410772,1515877200.0,62828.13410187789
310,2018-01-13 22:00,-0.6074038483152777,1515880800.0,62971.91704780845
311,2018-01-13 23:00,-1.1766694167135276,1515884400.0,62883.67138076624
312,2018-01-14 00:00,-1.7482765143920769,1515888000.0,61794.777752892325
313,2018-01-14 01:00,-2.247336083913812,1515891600.0,60227.96255852455
314,2018-01-14 02:00,-2.7426592361195317,1515895200.0,59006.941043104736
315,2018-01-14 03:00,-3.262751290006024,1515898800.0,58304.311700572216
316,2018-01-14 04:00,-3.695533101979479,1515902400.0,58012.12068690793
317,2018-01-14 05:00,-3.9116591433348207,1515906000.0,57916.097059335996
318,2018-01-14 06:00,-3.898682770983922,1515909600.0,57824.20166033197
319,2018-01-14 07:00,-3.743598525615117,1515913200.0,57762.90170898298
320,2018-01-14 08:00,-3.4743403090698823,1515916800.0,57785.05782678197
321,2018-01-14 09:00,-2.923636161211383,1515920400.0,57777.58387312491
322,2018-01-14 10:00,-1.6697174719540417,1515924000.0,57623.66340492305
323,2018-01-14 11:00,0.43317244826602685,1515927600.0,57274.799640103796
324,2018-01-14 12:00,2.7579155558601096,1515931200.0,56879.67380947613
325,2018-01-14 13:00,4.743110239345766,1515934800.0,56652.40179551496
326,2018-01-14 14:00,6.087469867226713,1515938400.0,56650.66183555749
327,2018-01-14 15:00,6.572692750319918,1515942000.0,56934.687056424285
328,2018-01-14 16:00,6.493638184188294,1515945600.0,57645.42506877583
329,2018-01-14 17:00,6.0199446254415765,1515949200.0,58704.219387366276
330,2018-01-14 18:00,5.2235746544762875,1515952800.0,59572.28811432573
331,2018-01-14 19:00,4.530400731776327,1515956400.0,59820.92806373202
332,2018-01-14 20:00,4.055192377939836,1515960000.0,59659.708022191895
333,2018-01-14 21:00,3.6223319510260388,1515963600.0,59574.62994831048
334,2018-01-14 22:00,3.220794390829675,1515967200.0,59670.09678715435
335,2018-01-14 23:00,2.953618352953378,1515970800.0,59322.616748539054
336,2018-01-15 00:00,2.8317777519699168,1515974400.0,58269.23950024785
337,2018-01-15 01:00,2.7545087286499026,1515978000.0,57201.85588797402
338,2018-01-15 02:00,2.648498581877597,1515981600.0,56575.745412874894
339,2018-01-15 03:00,2.5053174603569057,1515985200.0,56510.268119708526
340,2018-01-15 04:00,2.3695946259263296,1515988800.0,57251.332182930615
341,2018-01-15 05:00,2.2964203580126505,1515992400.0,59014.198502058876
342,2018-01-15 06:00,2.218225272673072,1515996000.0,61839.2742551474
343,2018-01-15 07:00,2.09546285204408,1515999600.0,65782.50612313203
344,2018-01-15 08:00,2.281922340538498,1516003200.0,70143.35154729978
345,2018-01-15 09:00,3.144327662123841,1516006800.0,73084.93352890933
346,2018-01-15 10:00,4.594883318461568,1516010400.0,73772.3201479951
347,2018-01-15 11:00,6.283717866575596,1516014000.0,72837.44487160603
348,2018-01-15 12:00,7.879584880031366,1516017600.0,71536.55469784437
349,2018-01-15 13:00,9.16629693352708,1516021200.0,70994.22330864621
350,2018-01-15 14:00,9.949890906154453,1516024800.0,71041.8612153259
351,2018-01-15 15:00,10.207355650873252,1516028400.0,71219.70295594537
352,2018-01-15 16:00,10.019291404433043,1516032000.0,71473.46550701029
353,2018-01-15 17:00,9.29724405086434,1516035600.0,71465.17018213424
354,2018-01-15 18:00,8.185615304939605,1516039200.0,70744.19304338144
355,2018-01-15 19:00,7.053810539211567,1516042800.0,69291.95979658402
356,2018-01-15 20:00,6.102675852278722,1516046400.0,67606.77742763341
357,2018-01-15 21:00,5.365684809415358,1516050000.0,66235.09924604518
358,2018-01-15 22:00,4.685758411788567,1516053600.0,65432.624966595824
359,2018-01-15 23:00,3.915726554817142,1516057200.0,64647.07661792998
360,2018-01-16 00:00,3.132687733647405,1516060800.0,63239.14683812808
361,2018-01-16 01:00,2.605887318395526,1516064400.0,61797.16137230834
362,2018-01-16 02:00,2.5081254449837624,1516068000.0,61046.558726625175
363,2018-01-16 03:00,2.667215912825532,1516071600.0,61017.66421644647
364,2018-01-16 04:00,2.8855185564976704,1516075200.0,61629.37746762318
365,2018-01-16 05:00,3.0484443998538184,1516078800.0,62954.27497637313
366,2018-01-16 06:00,3.139058191744634,1516082400.0,65141.53008185598
367,2018-01-16 07:00,3.3195202105027515,1516086000.0,68324.08642130964
368,2018-01-16 08:00,3.5273613396288366,1516089600.0,71997.17065399858
369,2018-01-16 09:00,3.7034494105182985,1516093200.0,74787.74199772665
370,2018-01-16 10:00,4.024635959094892,1516096800.0,75851.0160157102
371,2018-01-16 11:00,4.520637306896909,1516100400.0,75350.25239381344
372,2018-01-16 12:00,5.185844931422179,1516104000.0,74388.0102400058
373,2018-01-16 13:00,5.9363938534966945,1516107600.0,74173.66052503619
374,2018-01-16 14:00,6.527598427150633,1516111200.0,74393.77573157124
375,2018-01-16 15:00,6.947122158951803,1516114800.0,74378.98844898355
