거래일,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2019-04-02,58455.48852,57143.58757,56968.57772,56714.75487,57378.06775,58667.63626,60599.85319,62534.19328,66029.84563,66377.45327,64873.28154,63029.77586,59156.72171,60872.48357,61761.69841,62162.11364,63636.76059,64272.7464,65069.7578,66218.74291,64498.33997,62735.12164,61994.25936,62251.11064
2019-04-03,58564.87585,57368.24134,57189.08689,57503.33676,58419.14995,60001.93407,61903.21261,64059.32636,65859.58998,66003.49664,64427.87472,62641.43615,59998.26621,60612.53702,61248.24191,61592.93105,62924.3282,63168.22047,63912.09781,65097.21596,63923.71218,62440.95369,61582.87485,61795.95244
2019-04-04,58030.15435,56332.84794,56372.57499,56521.02853,57536.25505,59091.67999,61297.29811,62692.66079,65534.81621,65639.95211,63836.74637,62085.27654,58001.53475,59919.70335,60710.70505,61040.50765,62374.32423,62826.41352,63581.07537,64708.23868,63129.58741,61664.02868,60716.74081,60931.42529
2019-04-05,57241.88407,55720.42432,55266.58,55079.99743,55736.95531,56780.12884,58215.84959,61125.60032,65797.05529,66496.59571,64975.85741,63134.07677,59314.38531,59736.54553,60212.74368,60278.61322,61238.9525,61212.63237,61566.55534,62543.94202,61621.42976,60404.6195,59723.55605,60369.08423
2019-04-06,56668.18261,54631.62685,53708.39004,53241.55801,53367.07385,54037.72267,54789.39234,54632.37022,54819.31591,54218.37463,54007.563,53341.90866,52061.76768,52492.2322,52939.30531,53134.68859,53528.31845,53711.76219,54694.32817,55914.91206,55608.80137,55009.59504,54898.01463,55594.63987
2019-04-07,52286.13274,50728.03477,50026.51919,49650.03215,49510.35383,49503.57263,49582.21852,49530.56612,49349.12695,48858.39186,48819.06665,48676.28768,49376.63289,50226.5731,50853.02264,51265.4315,51365.30777,51368.27406,52809.50189,54472.26828,54411.59261,54008.16155,54030.54516,53320.2663
2019-04-08,50161.65347,49293.78261,49086.9021,49639.44802,50232.1661,52039.08031,54729.4084,57000.7457,61497.45703,62111.80352,61140.00332,60015.57564,57412.76685,58771.66776,59955.25452,60365.49046,61799.5096,62137.20837,62809.46838,63627.8839,62158.88448,60513.11903,59697.48086,59689.47658
2019-04-09,55710.25797,53659.67861,53234.03748,53783.27816,54747.36938,56687.69478,59422.33182,61255.4854,63826.46987,64396.53017,63747.10391,63590.4503,61371.44872,64464.73819,65798.89132,66062.50799,66962.70462,66656.28966,66141.27211,65780.65229,63709.04245,62146.55636,61239.41112,61450.17398
2019-04-10,57737.85825,56418.12245,56685.77461,56494.5064,57091.03716,58515.30904,60995.01386,63713.94485,67902.27987,69592.72918,69240.43878,68406.66817,65048.76742,66532.15554,67088.72659,66525.04571,66507.95233,65564.0379,64655.34283,64933.95901,63462.78112,61849.07881,61183.09432,61500.30042
2019-04-11,57886.40564,55843.71322,55803.85427,55942.27995,56603.77888,58153.44016,60099.99322,61615.19299,64888.4258,65635.45124,64104.73416,62762.08078,59554.32766,61303.59829,62299.17228,62350.47328,63291.98011,63071.12418,63270.07117,64063.30051,62781.63797,61164.33922,60054.79632,60150.37969
2019-04-12,56465.22945,54618.85535,54389.49216,54664.38974,55345.0429,56752.77627,58769.11005,60091.87807,62854.77642,62425.57382,61046.03513,59626.95753,56947.32155,58494.59685,59516.77025,59589.84143,60522.50729,60503.88387,60832.86485,61916.68544,61008.30903,59851.20264,59124.33863,59464.56629
2019-04-13,55742.88493,53806.89078,52490.95853,52161.32928,52631.92154,53141.13584,53750.8499,53541.37215,53701.61123,53161.78154,52845.92993,51946.28176,51578.923,51784.66106,51857.26374,51951.02893,51944.7052,52433.22982,53290.25468,54658.34673,54831.17539,54270.34173,54345.85999,54891.82286
2019-04-14,51620.84636,49715.12499,48928.68943,48835.92728,49183.76408,49662.34309,49628.71419,49306.50654,49449.31317,49686.83175,50543.18719,50858.66392,50510.86913,50084.33045,49402.14011,50005.16563,51162.4157,52409.67232,52725.57563,54147.56211,54495.74297,54103.52473,54077.82592,53795.03607
2019-04-15,50814.87805,49518.47583,49476.95001,50350.93951,51328.52344,52760.82688,55233.71459,57101.41274,61360.76942,62013.11466,60860.21841,59516.99154,56971.86599,58055.08806,59006.26267,59004.28361,60425.78254,60779.24964,61395.26817,62642.5567,61425.81032,59992.20143,58996.23509,58997.64643
2019-04-16,55420.08366,53894.65945,53938.32751,54293.3731,55242.19821,55762.714,56971.52826,58923.92186,61930.79345,61877.5192,60520.14606,59328.58212,57192.94442,58837.62537,60173.57904,60667.57113,61813.48317,61733.62285,61846.27665,62697.72436,61323.9485,59837.50523,58594.29949,58461.32427
2019-04-17,54882.57951,53478.54521,53759.54155,53625.18232,54567.30805,55973.49209,57777.18759,60249.89104,61737.30444,61523.57158,60316.46744,59119.93292,56468.50824,58413.45932,59242.49021,59313.9635,60419.39741,60409.95963,60447.21768,61629.16965,60923.96326,59529.36002,58456.70256,58216.93697
2019-04-18,54468.91739,52570.63084,52767.575,53053.64608,53833.24185,55016.75588,57297.33667,58673.11379,60758.82416,61425.46558,60811.42835,60126.54847,57593.60748,59993.66886,61000.54208,60941.44403,61994.86828,61945.70152,62044.10092,62563.19128,61215.9455,59554.65368,58411.859,58139.84254
2019-04-19,54581.47884,52826.22616,52720.39361,53042.0637,53723.87661,54855.60609,56599.13785,58548.91392,62781.28731,63961.8014,63631.99442,62899.39993,59533.10182,61143.78204,61439.5697,61053.70224,61588.69231,60918.53041,60453.39174,61029.24877,60022.8754,58833.7159,57925.57742,57869.68653
2019-04-20,54405.4613,52565.88905,51904.68171,52050.23856,52456.378,52780.25027,52446.7097,52505.69682,52930.5122,52374.40377,51898.06953,51085.70499,49772.48364,50260.29149,50642.32375,50935.39122,51511.60005,52106.97964,52999.64097,54467.88211,54453.81582,53855.28841,53416.501,53640.57523
2019-04-21,50401.3162,48633.56699,47515.84559,47022.17499,47206.59081,47512.94313,48117.05954,47911.66203,48322.80387,48568.12817,48630.89068,48731.78945,49125.43903,49702.65453,50368.81967,50996.28807,51594.57649,52078.11368,52418.3922,53733.96661,53980.46775,53377.52305,52679.03896,51539.64954
2019-04-22,48616.22973,48039.68234,47745.97158,47540.98342,48322.3229,50459.29949,53621.14334,55785.84758,58675.96208,59753.12599,59221.58238,58637.58751,56079.72173,58466.16749,59909.86874,60483.20802,61837.32743,61458.66803,61307.4209,62241.67295,60897.87702,59186.20555,57683.04435,57022.54349
2019-04-23,53588.41405,52424.24503,52584.85055,53158.12569,53400.76107,53688.51076,54897.53337,57198.15576,61342.04121,62455.7995,62510.67145,62547.31101,59956.8221,62766.56436,63840.84939,63832.39487,64423.40803,63745.72491,63093.88848,63204.0482,61718.30168,59943.82053,58326.72211,57700.40181
2019-04-24,54155.47035,52850.39758,53023.93275,53632.24694,53988.36954,54381.24501,55630.22597,58364.93208,62515.12692,63564.2403,63171.87053,62420.09857,59878.71787,62057.33358,63026.1576,62984.5996,63533.99235,62421.08387,61561.93531,62308.2813,61424.3021,59749.01707,58162.69086,57534.48818
2019-04-25,53986.46186,52803.79182,52569.03277,52500.41704,52899.20018,53478.18815,55836.64924,59177.62146,62761.42458,64073.05096,64127.77911,63702.19665,60677.64401,63415.77675,64682.9517,64649.45228,65143.06122,64272.69188,63376.84482,63062.8008,61598.83917,60081.39094,58776.0328,58674.53595
2019-04-26,55315.78515,53848.12917,53271.33596,53366.74033,54223.19482,55100.73851,57204.65409,60263.79592,63490.75537,64898.68432,64941.89392,64585.5888,61757.9454,64457.49164,65481.13737,65310.40162,65361.63948,63818.59516,62536.88901,62429.79757,61331.07094,59837.93726,58947.6504,59096.28538
2019-04-27,55461.0666,54115.56812,53648.47456,53068.78091,52998.62045,53319.17129,52971.73797,52458.06665,52199.23974,51267.71469,50829.39153,50482.46403,49531.13351,50357.28319,50040.23111,50175.3211,50853.87478,50982.81125,52074.86317,53766.94115,53973.71898,53338.38413,52917.75337,53175.24549
2019-04-28,49946.89959,48133.8892,47616.16049,47693.67993,47952.71372,47883.94439,48091.92963,48110.96853,48726.75689,49263.10406,49317.05254,48556.74698,48091.19145,48631.44773,48717.01771,49479.23367,50802.05184,51400.76119,51899.28662,53475.56069,53951.30872,53455.03291,53139.02001,52185.91033
2019-04-29,49072.13307,47623.13684,47747.34458,47859.86391,48046.44569,49518.43255,53437.16131,57822.89598,61347.24309,63672.42693,64192.19687,64453.38622,62130.96357,64821.07748,65690.72971,65351.96091,65501.48315,64204.40379,63242.31315,63217.84611,61866.93238,60230.31201,59010.73518,58922.75732
2019-04-30,55302.74364,54419.49918,53707.42121,53708.48198,54271.11506,55236.81086,57242.23934,59537.11336,62249.10635,63010.52688,62077.48588,61236.21492,57815.29641,59895.36298,60795.41745,60723.20685,61318.80109,60768.79111,60604.80249,61737.16724,60898.72864,59548.9936,58374.49923,57972.88499
2019-05-01,54421.77816,52656.6821,52803.8238,52835.65948,53421.58911,53494.89533,53171.02931,53177.98391,53591.606,52888.41028,52300.69344,51441.47722,50837.29657,50910.29804,51401.12688,51871.39001,52906.54244,53892.01351,55102.83081,56799.98964,56953.17501,56096.81135,55112.51195,55073.55053
2019-05-02,51638.2491,50463.48438,50872.08215,50928.70538,51582.52072,51999.09678,53637.89052,55464.07478,58715.29937,59067.77622,58420.8228,57692.86229,55426.75102,57351.54939,58505.49647,59029.19161,60391.35217,60606.26799,60675.21104,61604.64735,60898.63725,59173.39132,57793.28905,57452.93736
2019-05-03,54055.13083,52191.81107,52712.03537,52798.29144,53141.62605,54013.06345,55939.0429,56890.61365,58438.22464,58778.79127,58157.75666,57405.60755,55808.4676,57367.9098,58416.58884,58818.43664,59883.33863,59708.01683,59245.63281,59964.70985,59368.0867,58173.12688,56825.22002,56537.81362
2019-05-04,53283.11296,51407.27928,50312.46489,49972.18956,50155.8178,50433.10376,51073.49725,50835.73441,51184.48707,50911.60743,50741.51787,50365.95414,49998.06505,51088.00567,51289.17485,51188.72884,51811.46058,51792.66223,52393.76933,53728.54472,53908.70436,53160.65751,52370.9636,52425.67836
2019-05-05,49528.23837,47790.81292,47565.94471,47332.86049,47547.02086,47271.27075,47035.27107,46679.33128,46843.51128,46867.03243,46618.45217,46120.46195,46256.29126,46572.1519,46924.96841,46803.54189,47764.05158,49303.28935,50556.37314,52321.28023,52746.48056,52115.8301,51438.89638,50250.1414
2019-05-06,47507.83615,46487.74214,46651.53451,47049.54849,47295.94815,47354.53617,48320.1303,49761.79165,51661.02559,52000.48649,51885.06475,51414.67814,49977.67246,50964.92126,51906.12038,52508.83816,53556.58168,54014.4409,55001.93257,56500.62708,56857.07284,55960.20075,55134.92452,53806.98237
2019-05-07,50699.77465,49373.69623,49347.24973,49771.31665,50532.13148,51304.18651,53638.6381,56730.02436,58077.37451,58802.35435,58213.80705,57660.12495,55451.98634,57269.38414,58580.0345,58967.18071,60432.46704,60443.95987,60593.63758,61174.19143,60495.49335,59028.51171,57444.60321,56850.6825
2019-05-08,53461.46766,52495.27714,52109.29873,52315.97545,52786.37165,53311.24134,54681.20751,56087.40141,59077.68159,59607.02578,59129.19283,58565.86864,56137.46766,58904.94696,60557.83131,60926.35977,61822.61978,60977.89384,60308.1182,60726.66476,60227.53825,58963.98423,57433.35368,56863.23492
2019-05-09,53290.80633,52096.26899,52370.07302,52671.13865,53031.08753,53483.44511,54537.85792,56449.44474,59768.77137,60131.6394,59447.11052,58604.71417,55797.63037,58206.04706,59481.74149,59953.78418,61142.5044,61265.34335,61179.93891,61845.83047,61035.2384,59140.98035,57498.39815,56851.97354
2019-05-10,53623.34744,52152.83118,52437.42584,52821.53301,53043.6279,53602.46698,54645.68917,56093.99204,59264.81507,59690.61323,59274.71798,58671.89521,56806.66847,58773.20048,60201.26465,60762.36058,61756.67916,61245.45849,60439.67979,60806.64602,59973.59703,58204.25307,56670.24354,56122.76292
2019-05-11,52870.45275,50955.87753,50280.50409,50243.72518,50361.89268,50319.2123,50655.80736,50794.32219,51609.40944,51674.41834,51653.56014,51522.72741,49917.19576,51208.52925,51966.69333,52182.74811,52674.09423,52596.17163,53049.39559,54237.2016,54538.82329,53449.47419,52424.90343,52143.71681
2019-05-12,49139.3599,47295.74406,46879.70644,47043.96684,47030.51653,46981.44036,46570.10104,46133.75413,46613.8755,47009.65216,47312.42277,47467.07592,47202.43308,48331.48572,48657.66799,48912.93801,49333.19421,50406.75746,51800.27543,53332.12487,53768.9858,52776.66109,51540.5795,49888.49264
2019-05-13,47732.73338,47079.46936,47150.27639,47531.22317,48205.33265,49252.1159,51854.82559,53876.49438,57835.11964,59666.32708,59899.4507,59573.17906,57225.88337,60125.98777,61626.03234,62264.29757,63167.9823,62389.63342,62095.90531,61918.9929,60786.59324,58859.30861,56975.75797,56193.70081
2019-05-14,52798.18095,52398.3517,52300.88777,52338.96464,52076.80428,52753.3493,53907.12912,56328.47839,60193.80678,61139.33072,60793.31278,60247.70749,57438.15153,60387.35697,61967.63398,62457.12896,63398.11615,63154.76268,62712.14229,62890.59433,61867.9982,59832.83899,57640.64819,56657.76298
2019-05-15,53459.78531,52756.59107,52271.51878,52218.83336,52385.84772,53004.84366,54877.13403,56817.05465,60599.19217,62009.30324,61769.28887,61463.29885,59553.56622,61846.29576,63544.00785,63934.00769,64612.58368,63462.76392,62552.59623,62692.47194,61901.63131,59988.17906,57767.09861,56701.33095
2019-05-16,53281.52005,52017.61429,51730.26941,51598.227,51389.15594,52236.1945,54579.37697,57521.19798,60722.89331,62557.34735,62354.13125,62266.37001,60358.27847,62988.02326,64676.31421,64937.13303,65822.82716,65077.14054,64261.57412,64077.80172,62674.0361,60324.53687,58239.95354,57110.37252
2019-05-17,53576.41456,52450.26336,52712.50749,52680.53677,52808.03403,53294.50613,54809.6959,56511.58315,60652.09749,62629.41352,63361.02924,63714.40039,61505.55796,64501.06095,65648.22198,65580.68112,65953.18345,64478.08623,63021.17396,62608.8282,61721.47636,59782.58508,57914.30323,56876.94011
2019-05-18,53474.89258,51631.73567,51618.57475,51588.69172,51617.03628,51205.13384,51120.808,52263.15414,54388.47875,55182.47782,55521.87095,55532.39398,54117.58395,54912.15017,55099.98872,54823.90672,54849.49347,54383.97847,54701.93336,55385.19019,55654.63655,54531.36006,53344.34557,52738.08039
2019-05-19,49666.04768,47820.12013,47507.12022,47195.55582,46962.36174,47520.22761,48602.69544,48545.62348,49152.84798,49678.68607,50027.37987,50444.19297,50610.69031,51326.46763,51451.58913,51641.27483,52371.22216,53236.68049,54105.88217,54937.60517,55041.73421,54007.28693,52763.08584,51106.44312
2019-05-20,48211.19006,47641.05452,47621.32804,48460.41214,48916.8657,49995.85749,52578.86896,55403.61929,59946.78763,61769.42812,61485.34852,60342.21439,57421.35483,58710.34316,59719.01849,59835.48379,61112.66976,61177.12749,60848.56497,61261.72325,60811.29284,59197.64502,57193.98293,56352.84905
2019-05-21,52940.7264,51804.47913,52171.00217,52157.75905,52478.42749,53114.29107,54241.65567,55878.2032,59091.77485,59925.05531,59399.96175,58886.7242,56784.33237,58979.52661,60390.5064,60910.21837,62258.31643,62145.93854,61673.60884,61931.99682,61270.8312,59378.49778,57355.8158,56626.44081
2019-05-22,53549.51514,52474.65483,52038.4036,52500.08228,52978.16131,53245.53225,54788.71534,56582.66825,59353.92503,60568.79797,60403.31612,59918.762,57244.27221,60164.36839,61666.17566,62247.58498,63362.28993,62691.23108,61769.37959,61889.1571,61502.51438,59681.3259,57589.50209,56625.12692
2019-05-23,53397.39991,51771.2141,51773.85087,51848.80188,52139.37263,52623.84453,54792.85084,57595.46888,59718.59967,60845.92843,61094.79152,61172.92325,58768.80263,61909.51492,63391.44247,63587.4234,64722.47594,64316.05947,63494.86045,63301.44927,62228.58251,59904.0567,58092.3881,56962.61738
2019-05-24,53530.31928,51851.932,51628.04174,51650.00404,51904.39184,52626.9879,54407.53127,56668.44403,59765.02983,61787.92832,62417.91093,62761.91147,61002.82696,63925.12478,65552.71623,65962.36279,66976.65393,66194.54048,64563.85323,64166.19596,63098.71843,60584.132,58422.00549,57329.6438
2019-05-25,53814.28359,52043.4179,51610.09226,51791.53778,51989.97618,51037.69007,50843.72982,51404.8954,53356.03865,54223.53757,54798.6989,55054.73443,54107.0827,54626.97325,55277.63827,55276.84938,55743.2863,55287.38576,55587.19766,56301.15571,56500.24243,54943.47963,53240.02268,52549.56377
2019-05-26,49637.01804,47957.71014,47433.84676,47553.43604,47688.48096,47338.63453,47861.10121,47177.46076,47370.32157,48421.06397,48828.38864,48684.06039,48946.5813,49910.67799,50629.39886,51261.98585,52328.66644,53125.31884,53842.15022,54844.70599,55242.71551,53786.89889,52246.60216,50456.82528
2019-05-27,47698.01575,46878.27081,46542.35555,46653.4594,47039.38201,48493.94395,51876.87044,55931.65804,61381.4281,64255.91984,65060.43261,65088.38825,62522.54575,65208.71816,65920.6773,65728.16647,65701.45849,64239.06588,62745.5529,62014.0876,61181.2197,59258.23841,57244.38762,56347.05031
2019-05-28,52941.50044,51191.92523,51005.04398,51134.44309,51445.89201,52230.51313,54345.99433,56190.95681,59808.34945,61007.23562,61014.91907,60611.68507,57816.19911,60604.09794,61816.31539,62188.72044,62750.51982,62190.92232,61628.40938,61755.08642,61156.9311,59380.39283,57151.18256,56212.11625
2019-05-29,52847.60665,51759.08079,52122.1641,52059.56636,51884.72256,52194.28945,53359.78326,55668.81955,59563.38655,60967.00636,61034.13897,60709.23499,58110.36073,61273.81788,62884.6086,63183.53098,64068.45951,63456.77093,62501.33433,62376.87888,61872.62595,59985.82291,57776.57541,56661.6182
2019-05-30,53573.84798,52392.96999,51487.20666,51334.23715,51534.83608,52274.50302,54499.11023,57005.38788,59848.49832,61169.13246,61386.49211,61559.788,59508.36679,62687.83359,64535.05858,64939.43624,65482.83351,64016.95989,62604.79298,62356.7513,61267.91129,59093.38911,56812.27483,56066.34772
2019-05-31,52956.18671,51522.13635,51592.01867,51569.10013,51445.67102,52184.29714,53999.06922,56574.49759,60258.55587,61368.51282,61034.92147,60406.25437,57928.51611,59692.501,60890.16409,61195.525,61970.06016,61385.94462,60281.25083,60282.42389,60040.92584,58343.31073,56411.25936,55675.84877
2019-06-01,52186.5595,50646.40085,50489.98051,49927.52146,49816.37465,49767.02488,50473.28686,50761.49407,51465.83618,52390.7479,52963.79324,52169.74321,50924.38887,51457.72238,51990.05015,52274.87109,52497.80535,52365.41932,52848.1248,53715.3512,54393.33077,53107.30856,51774.90874,51393.22441
2019-06-02,48702.04966,47698.88716,47142.66194,46700.52436,46779.34629,46584.36179,46528.30301,45945.78621,46577.81911,46804.24599,47146.48808,47085.27172,47105.37651,47857.19467,48259.89826,48822.06596,49654.73752,51056.31808,52504.82865,53479.30391,54375.59199,53211.76687,51460.46277,49812.40392
2019-06-03,47206.97389,46840.30982,46797.74669,46879.21611,46871.33192,47599.02592,49930.05032,53295.50383,57969.29811,60170.1983,60991.78042,61209.35763,59481.11918,61914.41639,63481.83332,64194.39408,65404.29014,64963.7928,64433.07306,63833.28755,62719.93535,60186.58104,57621.91324,56507.63826
2019-06-04,53172.11139,51317.13556,51061.78738,51345.69073,51716.0618,52243.95202,54443.51517,57083.68854,60711.38065,62454.74166,63145.04546,63399.27093,61169.17494,64110.11718,65658.25296,65904.31483,66801.14478,66297.51606,65184.65575,64934.5221,63818.03668,61203.45931,58556.08139,57376.33888
2019-06-05,53988.66766,52305.85852,51825.77622,52016.56478,52186.12439,52762.08068,55198.47679,57843.1543,61692.55156,63529.21691,63764.44777,64044.85207,61963.48913,64971.00139,66671.09598,66866.59226,67487.98144,66415.7287,64758.68796,64403.63821,63654.74281,61387.92844,58762.6998,57740.43339
2019-06-06,54196.7207,52326.65531,51972.50908,51935.03489,51800.15489,51792.69611,52654.63803,53826.68976,55964.60019,58311.97579,59697.47097,60068.31233,58838.65273,61217.78848,62455.98559,62365.92355,62237.09329,60935.15745,60739.72293,60515.65105,60095.00353,58340.48066,56392.74662,54869.32589
2019-06-07,52086.07817,51177.61639,51050.32504,50788.45272,50710.80241,51351.81204,53267.6316,56235.26868,60123.95211,62107.37263,62333.25888,62252.39957,59764.8014,61613.21505,62493.23057,62285.5046,62689.23907,61789.57559,60682.24408,60256.06931,59726.67249,57841.88092,55954.83811,55234.47814
2019-06-08,52058.45714,50382.27146,50037.41996,49580.98016,49230.42282,48774.8331,49251.50902,49937.9049,51214.09086,51598.80393,52433.09396,52739.3269,51621.55879,52556.91602,52978.51588,53084.76626,53435.80215,53186.03921,53377.62399,54209.86443,54629.5541,53257.49139,51849.0192,51263.5409
2019-06-09,48504.65176,47091.91101,46710.79377,46282.6692,46095.77722,46363.17112,46845.06205,47200.88886,47745.48197,47736.66639,47868.33044,47823.75043,47818.97425,48602.01922,49222.99991,49951.30134,50706.72095,51749.35109,52707.81622,53702.53415,54225.35259,52969.1733,51360.00704,49748.00788
2019-06-10,46931.31501,46081.53108,46075.87125,46173.39298,46734.27145,47551.39633,49696.64357,53526.43485,59306.69863,61376.8876,61523.34844,61528.90148,59313.64796,61812.85545,62871.53882,62905.14069,63577.00934,62901.6642,61942.22233,61651.17031,60818.91646,58728.93769,56626.08505,55845.86274
2019-06-11,52726.15951,50980.43436,50653.41113,50699.89094,51055.45063,51862.10373,53668.88605,56621.92521,60612.35335,61947.75215,61806.60577,61841.39717,59534.3129,61760.06545,62860.61954,62983.1244,63569.37011,63088.57496,62533.88575,62362.0564,61771.0123,59554.08448,57273.09759,56479.79177
2019-06-12,53221.7266,51590.81701,51185.67091,50940.48503,51066.17277,51633.83157,53989.30651,57385.09971,60671.98491,62329.22644,62298.26837,62132.31702,60093.43916,62357.19637,63745.06605,63905.93943,64673.80395,63768.81832,62441.9628,62298.18585,61924.87858,59882.90261,57351.40846,56432.01462
2019-06-13,53191.18722,51817.31477,51494.42579,51334.43198,51304.64664,52443.21049,55031.01572,57209.19668,60710.10747,62452.60181,62631.87893,62737.61138,60968.1274,64066.47407,65592.68916,66026.98598,65776.51923,64887.00687,63469.40186,63248.94162,63101.04091,60931.04682,58282.26863,57328.50676
2019-06-14,54554.52178,53436.90924,52996.28015,52420.72823,51962.64566,52463.43084,54824.08468,58024.41801,62861.62652,64764.39328,64620.84665,64726.72664,62640.06568,65317.47737,66440.23212,66334.04139,66642.84858,64931.79959,63056.65573,62503.37775,62033.99835,59872.87129,57563.97502,56731.88957
2019-06-15,53735.47509,52563.9853,51827.90012,51438.10564,51152.3234,51129.62787,50953.82913,51575.62575,52915.69655,53728.40587,54308.61011,54552.85218,53122.88208,54311.95438,54660.84834,54624.9558,54816.2705,54804.47194,55218.12703,55639.37187,55942.28983,54659.32605,53000.7313,52719.65089
2019-06-16,50228.07465,48781.94385,48320.46766,47831.79185,47479.6116,47405.79001,47313.46559,47439.73786,47880.12239,48720.25074,49775.67726,49576.13028,49312.46762,49837.40116,50352.05546,50796.38939,51624.25904,52755.00134,53797.29134,54737.2131,55317.94955,54237.92077,52594.43092,50788.4856
2019-06-17,48036.39753,47067.11306,46970.17322,47168.76089,47867.29115,49045.98978,51823.44733,55633.812,60115.02908,62613.44523,62518.45883,62344.71033,59932.21642,63094.93216,64761.35258,65006.83836,65922.2727,65475.69475,64415.82055,63931.88151,63021.09166,60816.94787,58367.60988,57460.85517
2019-06-18,54063.55764,52601.39212,52357.66384,52716.27287,52845.69311,53159.35765,54886.02632,58197.06289,62931.07393,65106.70027,65120.68629,64770.2403,62228.18673,65180.32921,66565.46511,66443.49996,66848.91761,65957.12346,64989.77023,64538.97567,63495.80432,61132.35669,58775.12287,57901.47211
2019-06-19,54658.92574,53004.13861,52704.95888,52650.41027,52774.77984,53544.7879,55469.54972,58513.3936,63629.78319,65419.50636,65267.27822,65048.32212,62935.0823,65353.06291,66643.23488,66701.80316,67330.52652,66343.38329,64811.61548,64442.84503,63694.87072,61781.54004,59333.97871,58096.5184
2019-06-20,54652.8722,53088.91793,52413.93927,52401.47508,52407.50369,52883.89496,55321.65635,58712.48207,62778.5851,65054.20672,65338.59965,65287.37353,62934.46362,65753.4692,67551.16731,67990.3788,68642.12039,67698.46457,66434.88438,65875.48631,64770.59601,62156.10555,59203.42605,57984.63983
2019-06-21,54563.00473,53338.17033,52790.07429,52613.07977,52917.59719,53847.6583,55961.91692,59211.7534,62762.55249,64836.11067,65019.92944,65116.40143,62790.28771,65731.57441,67036.3509,67030.88649,67521.19315,66581.52756,65018.42422,64317.56532,63480.79085,61151.41425,58515.47818,57570.58632
2019-06-22,54513.47856,53253.20315,52265.58231,52212.6788,51684.58786,51260.77256,51450.15813,52325.08431,53686.38963,54695.91162,55423.1362,55511.61368,54211.66037,55387.99326,56097.23448,56139.84597,56446.3828,56027.89194,56305.61149,56817.91002,57192.6829,55627.17497,53790.67398,53079.8033
2019-06-23,50521.97775,49368.83909,48904.66052,48393.00893,47697.00787,47707.16036,47998.2887,47877.76171,48945.42898,49487.91981,49252.98665,49395.79096,49487.8318,50263.36293,50768.30474,51341.11278,52358.3156,53679.32184,54849.80884,55683.41332,56159.0467,54843.40263,52963.62094,51146.59927
2019-06-24,48548.79585,47567.40409,47419.81707,47602.95058,48046.98922,49151.17157,52559.6055,56851.84671,61104.80578,64250.29398,64852.97215,65250.81893,63192.81818,66153.57542,67558.5721,67918.79141,68822.78769,68105.58696,66673.76885,65843.28485,64684.4338,62045.17552,59112.98468,57908.49425
2019-06-25,54563.17489,53020.49043,52644.46606,52774.38464,52882.1099,53295.76417,55635.97938,59022.98233,62780.60458,65325.8422,65934.99788,66341.57711,64329.5298,67493.81066,69236.84746,69571.19567,70492.34277,69612.12865,68023.36757,67060.99993,65671.64459,63061.99599,60252.18308,58840.42866
2019-06-26,55162.31517,53549.55076,53327.12259,53138.20276,53647.33056,53900.61075,55885.05286,59351.26231,64968.29981,67844.23778,68665.17925,68822.88435,66273.15913,68293.765,68992.38093,68411.35924,68566.78893,67207.20566,65708.88963,65139.25127,64271.37516,62161.59257,59610.06832,58679.14011
2019-06-27,55199.54565,53889.66967,53392.38086,52917.30225,53111.70314,53808.85981,55912.22037,59004.43718,64637.51427,68149.64134,68902.63565,69137.761,66687.24147,69728.5937,71052.27906,70924.30415,71487.19655,70545.47026,68814.89452,68039.90959,66601.03602,63801.09073,60803.01349,59345.65176
2019-06-28,55568.96426,53602.70782,52872.90706,52569.74792,52639.78692,53206.48584,55867.64587,59823.18642,64903.93979,67806.94496,68306.03518,68213.53535,65817.29904,68331.85405,69475.04279,69702.924,70141.81549,68447.36052,66629.53232,65758.69423,64643.6717,62224.40392,59536.37812,58555.01614
2019-06-29,54966.77852,53076.40382,52254.69031,51683.86916,51755.74782,51849.72226,52917.73193,54202.72084,56145.08171,57715.96499,58765.32049,59065.1677,57784.48881,58822.24249,58965.10586,58432.17051,58091.034,57444.60679,57518.25498,57869.91918,58061.56799,56673.2343,54859.60397,54036.81919
2019-06-30,51319.36154,50119.24293,49067.791,48769.25166,48565.6332,48432.23919,49050.3872,49308.9206,49448.22412,50704.99021,52490.53446,53008.647,53085.906,53559.85342,53803.90687,54170.01422,54815.25903,55900.13258,56981.16236,57799.83974,58248.65385,56719.20554,54698.1072,52467.2943
2019-07-01,50200.23863,49385.13939,49204.54454,49338.10928,49437.32948,50119.35932,52096.46023,56161.08445,62953.18151,67172.90887,68145.36241,68622.20973,66203.22556,68837.73363,69914.46418,69506.79798,70072.99745,68677.13663,66750.13975,65879.59458,64775.80033,62218.83777,59913.14006,58326.45898
2019-07-02,54910.56955,53093.39166,52886.80354,52903.23866,52955.84903,53531.33816,55891.05788,58752.48347,63622.81458,66317.9934,66982.00121,67186.42458,65270.11914,68083.18195,69424.45776,69501.87624,70091.2345,69278.4947,68001.325,67204.09244,66032.69522,63736.94735,60920.63699,59620.29726
